[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 12900 13000 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            11500 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   3.0250E-01   3.0750E-01   2.8960E-07  0.0985
   3.0750E-01   3.1250E-01   3.4961E-07  0.0944
   3.1250E-01   3.1750E-01   3.3296E-07  0.0937
   3.1750E-01   3.2250E-01   3.3649E-07  0.0912
   3.2250E-01   3.2750E-01   3.5202E-07  0.0904
   3.2750E-01   3.3250E-01   2.8258E-07  0.1039
   3.3250E-01   3.3750E-01   2.5683E-07  0.1080
   3.3750E-01   3.4250E-01   3.3006E-07  0.0978
   3.4250E-01   3.4750E-01   2.5376E-07  0.1123
   3.4750E-01   3.5250E-01   2.7661E-07  0.0997
   3.5250E-01   3.5750E-01   2.8099E-07  0.1043
   3.5750E-01   3.6250E-01   2.4627E-07  0.1107
   3.6250E-01   3.6750E-01   2.7244E-07  0.1027
   3.6750E-01   3.7250E-01   2.2594E-07  0.1165
   3.7250E-01   3.7750E-01   2.8055E-07  0.0998
   3.7750E-01   3.8250E-01   2.4680E-07  0.1171
   3.8250E-01   3.8750E-01   2.2406E-07  0.1095
   3.8750E-01   3.9250E-01   2.8421E-07  0.1078
   3.9250E-01   3.9750E-01   2.0590E-07  0.1282
   3.9750E-01   4.0250E-01   2.2121E-07  0.1133
   4.0250E-01   4.1500E-01   5.2849E-07  0.0715
   4.1500E-01   4.2500E-01   4.4863E-07  0.0802
   4.2500E-01   4.3500E-01   4.1490E-07  0.0833
   4.3500E-01   4.4500E-01   3.4566E-07  0.0926
   4.4500E-01   4.5500E-01   3.7601E-07  0.0878
   4.5500E-01   4.6500E-01   3.6880E-07  0.0890
   4.6500E-01   4.7500E-01   3.8263E-07  0.0859
   4.7500E-01   4.8500E-01   3.2916E-07  0.0961
   4.8500E-01   4.9500E-01   3.5081E-07  0.0858
   4.9500E-01   5.0500E-01   2.9573E-07  0.0933
   5.0500E-01   5.1500E-01   3.6144E-07  0.0884
   5.1500E-01   5.2500E-01   3.0933E-07  0.0929
   5.2500E-01   5.3500E-01   2.5443E-07  0.1002
   5.3500E-01   5.4500E-01   2.7564E-07  0.0986
   5.4500E-01   5.5500E-01   2.4814E-07  0.1016
   5.5500E-01   5.6500E-01   2.8304E-07  0.0978
   5.6500E-01   5.7500E-01   2.9403E-07  0.0946
   5.7500E-01   5.8500E-01   2.3900E-07  0.1018
   5.8500E-01   5.9500E-01   2.7015E-07  0.0990
   5.9500E-01   6.0500E-01   2.1365E-07  0.1018
   6.0500E-01   6.1500E-01   2.0051E-07  0.1070
   6.1500E-01   6.2500E-01   2.4459E-07  0.1036
   6.2500E-01   6.3500E-01   2.1549E-07  0.1114
   6.3500E-01   6.4500E-01   2.1793E-07  0.1033
   6.4500E-01   6.5500E-01   2.4605E-07  0.0986
   6.5500E-01   6.6500E-01   2.3779E-07  0.1029
   6.6500E-01   6.7500E-01   2.0635E-07  0.1094
   6.7500E-01   6.8500E-01   1.8426E-07  0.1160
   6.8500E-01   6.9500E-01   2.6838E-07  0.1006
   6.9500E-01   7.0500E-01   2.1337E-07  0.1083
   7.0500E-01   7.1500E-01   2.4504E-07  0.0988
   7.1500E-01   7.2500E-01   2.4084E-07  0.0979
   7.2500E-01   7.3500E-01   2.2967E-07  0.1048
   7.3500E-01   7.4500E-01   2.0020E-07  0.1106
   7.4500E-01   7.5500E-01   1.8944E-07  0.1092
   7.5500E-01   7.6500E-01   1.9677E-07  0.1160
   7.6500E-01   7.7500E-01   2.1971E-07  0.1049
   7.7500E-01   7.8500E-01   1.9595E-07  0.1088
   7.8500E-01   7.9500E-01   2.3897E-07  0.1059
   7.9500E-01   8.0500E-01   1.6082E-07  0.1224
   8.0500E-01   8.1500E-01   1.7840E-07  0.1167
   8.1500E-01   8.2500E-01   1.9691E-07  0.1112
   8.2500E-01   8.3500E-01   1.7780E-07  0.1157
   8.3500E-01   8.4500E-01   2.2982E-07  0.0989
   8.4500E-01   8.5500E-01   2.1445E-07  0.1064
   8.5500E-01   8.6500E-01   1.9814E-07  0.1087
   8.6500E-01   8.7500E-01   2.2351E-07  0.1049
   8.7500E-01   8.8500E-01   2.2280E-07  0.1081
   8.8500E-01   8.9500E-01   1.9858E-07  0.1104
   8.9500E-01   9.0500E-01   1.9390E-07  0.1061
   9.0500E-01   9.1500E-01   1.8103E-07  0.1155
   9.1500E-01   9.2500E-01   1.9880E-07  0.1087
   9.2500E-01   9.3500E-01   2.1448E-07  0.1075
   9.3500E-01   9.4500E-01   2.0492E-07  0.1089
   9.4500E-01   9.5500E-01   2.2164E-07  0.1107
   9.5500E-01   9.6500E-01   1.7845E-07  0.1117
   9.6500E-01   9.7500E-01   2.0888E-07  0.1092
   9.7500E-01   9.8500E-01   1.9623E-07  0.1133
   9.8500E-01   9.9500E-01   2.3297E-07  0.1042
   9.9500E-01   1.0050E+00   5.4979E-05  0.0071
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 9.8363E-05

'no. =  1,  reg  =   1400'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.0119E+02 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  2   reg =   1401

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   1.6037E-10  0.6433
   1.0500E-02   1.1500E-02   1.5771E-10  0.5965
   1.1500E-02   1.2500E-02   2.0656E-10  0.7084
   1.2500E-02   1.3500E-02   4.7600E-10  0.7452
   1.3500E-02   1.4500E-02   2.9820E-10  0.5843
   1.4500E-02   1.5500E-02   9.0102E-10  0.5397
   1.5500E-02   1.6500E-02   6.0681E-10  0.6652
   1.6500E-02   1.7500E-02   2.6914E-10  1.0000
   1.7500E-02   1.8500E-02   3.1813E-10  0.6600
   1.8500E-02   1.9500E-02   2.1376E-10  0.7887
   1.9500E-02   2.0500E-02   9.2954E-10  0.6157
   2.0500E-02   2.1500E-02   3.2975E-10  0.8166
   2.1500E-02   2.2500E-02   2.9142E-10  1.0000
   2.2500E-02   2.3500E-02   1.1972E-09  0.6397
   2.3500E-02   2.4500E-02   9.3975E-10  0.6819
   2.4500E-02   2.5500E-02   1.2737E-09  0.9821
   2.5500E-02   2.6500E-02   3.8525E-09  0.4519
   2.6500E-02   2.7500E-02   1.3098E-09  0.7211
   2.7500E-02   2.8500E-02   9.0998E-10  0.6908
   2.8500E-02   2.9500E-02   3.9339E-09  0.6422
   2.9500E-02   3.0500E-02   1.3371E-09  0.9059
   3.0500E-02   3.1500E-02   6.0911E-09  0.3940
   3.1500E-02   3.2500E-02   8.7229E-09  0.4325
   3.2500E-02   3.3500E-02   2.0750E-09  0.7983
   3.3500E-02   3.4500E-02   8.7093E-09  0.5235
   3.4500E-02   3.5500E-02   1.5040E-08  0.3761
   3.5500E-02   3.6500E-02   1.7234E-08  0.3875
   3.6500E-02   3.7500E-02   3.3366E-09  0.5041
   3.7500E-02   3.8500E-02   9.4514E-09  0.3545
   3.8500E-02   3.9500E-02   2.0786E-08  0.2795
   3.9500E-02   4.0500E-02   9.8690E-09  0.5096
   4.0500E-02   4.1500E-02   4.3179E-08  0.2212
   4.1500E-02   4.2500E-02   2.8439E-08  0.3014
   4.2500E-02   4.3500E-02   2.8878E-08  0.2551
   4.3500E-02   4.4500E-02   1.7808E-08  0.2846
   4.4500E-02   4.5500E-02   3.3225E-08  0.2226
   4.5500E-02   4.6500E-02   3.6215E-08  0.2516
   4.6500E-02   4.7500E-02   3.0719E-08  0.2645
   4.7500E-02   4.8500E-02   3.4639E-08  0.2075
   4.8500E-02   4.9500E-02   5.3773E-08  0.2289
   4.9500E-02   5.0500E-02   4.8757E-08  0.2127
   5.0500E-02   5.1500E-02   4.5305E-08  0.2331
   5.1500E-02   5.2500E-02   5.5642E-08  0.2060
   5.2500E-02   5.3500E-02   4.4164E-08  0.1996
   5.3500E-02   5.4500E-02   4.8767E-08  0.1989
   5.4500E-02   5.5500E-02   4.7848E-08  0.2187
   5.5500E-02   5.6500E-02   5.2789E-08  0.2107
   5.6500E-02   5.7500E-02   4.5972E-08  0.1974
   5.7500E-02   5.8500E-02   4.1998E-08  0.2472
   5.8500E-02   5.9500E-02   5.0627E-08  0.2002
   5.9500E-02   6.0500E-02   7.4900E-08  0.1706
   6.0500E-02   6.1500E-02   6.8933E-08  0.1858
   6.1500E-02   6.2500E-02   7.5718E-08  0.1839
   6.2500E-02   6.3500E-02   6.0188E-08  0.1799
   6.3500E-02   6.4500E-02   7.0295E-08  0.1824
   6.4500E-02   6.5500E-02   8.5219E-08  0.1657
   6.5500E-02   6.6500E-02   8.8939E-08  0.1706
   6.6500E-02   6.7500E-02   8.6635E-08  0.1833
   6.7500E-02   6.8500E-02   7.5992E-08  0.1948
   6.8500E-02   6.9500E-02   6.6544E-08  0.1929
   6.9500E-02   7.0500E-02   7.7731E-08  0.1852
   7.0500E-02   7.1500E-02   8.2313E-08  0.1737
   7.1500E-02   7.2500E-02   7.9153E-08  0.1723
   7.2500E-02   7.3500E-02   9.7419E-08  0.1695
   7.3500E-02   7.4500E-02   6.4783E-08  0.2081
   7.4500E-02   7.5500E-02   8.6883E-08  0.1760
   7.5500E-02   7.6500E-02   8.1668E-08  0.1797
   7.6500E-02   7.7500E-02   7.8147E-08  0.1741
   7.7500E-02   7.8500E-02   7.7144E-08  0.2076
   7.8500E-02   7.9500E-02   8.2997E-08  0.1811
   7.9500E-02   8.0500E-02   9.0025E-08  0.1633
   8.0500E-02   8.1500E-02   6.3732E-08  0.1951
   8.1500E-02   8.2500E-02   1.2232E-07  0.1603
   8.2500E-02   8.3500E-02   6.2308E-08  0.1862
   8.3500E-02   8.4500E-02   7.4260E-08  0.1839
   8.4500E-02   8.5500E-02   9.5379E-08  0.1621
   8.5500E-02   8.6500E-02   9.0537E-08  0.1668
   8.6500E-02   8.7500E-02   1.1185E-07  0.1419
   8.7500E-02   8.8500E-02   1.1277E-07  0.1593
   8.8500E-02   8.9500E-02   7.4334E-08  0.1881
   8.9500E-02   9.0500E-02   7.4069E-08  0.1786
   9.0500E-02   9.1500E-02   8.5941E-08  0.1571
   9.1500E-02   9.2500E-02   9.1596E-08  0.1711
   9.2500E-02   9.3500E-02   9.5742E-08  0.1604
   9.3500E-02   9.4500E-02   1.0815E-07  0.1448
   9.4500E-02   9.5500E-02   1.0715E-07  0.1480
   9.5500E-02   9.6500E-02   1.0988E-07  0.1578
   9.6500E-02   9.7500E-02   7.9452E-08  0.1682
   9.7500E-02   9.8500E-02   1.3118E-07  0.1510
   9.8500E-02   9.9500E-02   8.3942E-08  0.1677
   9.9500E-02   1.0050E-01   7.7899E-08  0.1783
   1.0050E-01   1.0150E-01   7.9332E-08  0.1807
   1.0150E-01   1.0250E-01   6.2142E-08  0.2060
   1.0250E-01   1.0350E-01   6.1213E-08  0.1939
   1.0350E-01   1.0450E-01   8.6047E-08  0.1610
   1.0450E-01   1.0550E-01   1.0078E-07  0.1738
   1.0550E-01   1.0650E-01   1.0789E-07  0.1692
   1.0650E-01   1.0750E-01   9.7817E-08  0.2303
   1.0750E-01   1.0850E-01   8.1512E-08  0.1820
   1.0850E-01   1.0950E-01   1.1740E-07  0.1515
   1.0950E-01   1.1050E-01   9.5340E-08  0.1550
   1.1050E-01   1.1150E-01   1.1534E-07  0.1536
   1.1150E-01   1.1250E-01   8.6103E-08  0.1785
   1.1250E-01   1.1350E-01   9.6962E-08  0.1575
   1.1350E-01   1.1450E-01   9.5516E-08  0.1550
   1.1450E-01   1.1550E-01   1.1262E-07  0.1528
   1.1550E-01   1.1650E-01   8.8140E-08  0.1621
   1.1650E-01   1.1750E-01   1.2383E-07  0.1447
   1.1750E-01   1.1850E-01   1.1678E-07  0.1530
   1.1850E-01   1.1950E-01   9.6947E-08  0.1554
   1.1950E-01   1.2050E-01   1.0208E-07  0.1676
   1.2050E-01   1.2150E-01   1.0531E-07  0.1761
   1.2150E-01   1.2250E-01   1.0409E-07  0.1575
   1.2250E-01   1.2350E-01   1.1181E-07  0.1629
   1.2350E-01   1.2450E-01   1.0693E-07  0.1501
   1.2450E-01   1.2550E-01   1.1340E-07  0.1588
   1.2550E-01   1.2650E-01   9.3085E-08  0.1716
   1.2650E-01   1.2750E-01   1.0094E-07  0.1512
   1.2750E-01   1.2850E-01   7.6296E-08  0.1753
   1.2850E-01   1.2950E-01   9.6465E-08  0.1669
   1.2950E-01   1.3050E-01   8.5930E-08  0.1787
   1.3050E-01   1.3150E-01   9.3719E-08  0.1706
   1.3150E-01   1.3250E-01   1.3096E-07  0.1501
   1.3250E-01   1.3350E-01   8.6642E-08  0.1650
   1.3350E-01   1.3450E-01   1.1216E-07  0.1613
   1.3450E-01   1.3550E-01   1.0684E-07  0.1511
   1.3550E-01   1.3650E-01   9.8035E-08  0.1604
   1.3650E-01   1.3750E-01   9.4220E-08  0.1681
   1.3750E-01   1.3850E-01   8.4842E-08  0.1795
   1.3850E-01   1.3950E-01   1.1125E-07  0.1545
   1.3950E-01   1.4050E-01   8.6794E-08  0.1711
   1.4050E-01   1.4150E-01   1.2374E-07  0.1598
   1.4150E-01   1.4250E-01   8.6768E-08  0.1912
   1.4250E-01   1.4350E-01   9.2832E-08  0.1673
   1.4350E-01   1.4450E-01   1.1865E-07  0.1485
   1.4450E-01   1.4550E-01   1.2168E-07  0.1420
   1.4550E-01   1.4650E-01   6.7876E-08  0.1843
   1.4650E-01   1.4750E-01   1.1183E-07  0.1405
   1.4750E-01   1.4850E-01   1.1410E-07  0.1498
   1.4850E-01   1.4950E-01   1.0947E-07  0.1581
   1.4950E-01   1.5050E-01   1.1653E-07  0.1421
   1.5050E-01   1.5150E-01   1.0797E-07  0.1517
   1.5150E-01   1.5250E-01   1.1082E-07  0.1556
   1.5250E-01   1.5350E-01   1.0523E-07  0.1614
   1.5350E-01   1.5450E-01   1.0809E-07  0.1652
   1.5450E-01   1.5550E-01   7.5393E-08  0.1865
   1.5550E-01   1.5650E-01   1.0076E-07  0.1670
   1.5650E-01   1.5750E-01   9.6647E-08  0.1664
   1.5750E-01   1.5850E-01   9.2938E-08  0.1848
   1.5850E-01   1.5950E-01   9.3879E-08  0.1664
   1.5950E-01   1.6050E-01   1.0037E-07  0.1643
   1.6050E-01   1.6150E-01   9.8130E-08  0.1652
   1.6150E-01   1.6250E-01   1.0716E-07  0.1561
   1.6250E-01   1.6350E-01   1.0126E-07  0.1553
   1.6350E-01   1.6450E-01   1.0619E-07  0.1656
   1.6450E-01   1.6550E-01   1.0573E-07  0.1491
   1.6550E-01   1.6650E-01   8.0332E-08  0.1764
   1.6650E-01   1.6750E-01   9.0375E-08  0.1741
   1.6750E-01   1.6850E-01   6.3452E-08  0.1924
   1.6850E-01   1.6950E-01   1.1910E-07  0.1420
   1.6950E-01   1.7050E-01   9.5300E-08  0.1816
   1.7050E-01   1.7150E-01   1.0329E-07  0.1755
   1.7150E-01   1.7250E-01   9.0763E-08  0.1835
   1.7250E-01   1.7350E-01   8.4097E-08  0.1716
   1.7350E-01   1.7450E-01   6.8128E-08  0.2017
   1.7450E-01   1.7550E-01   9.4486E-08  0.1728
   1.7550E-01   1.7650E-01   1.1029E-07  0.1601
   1.7650E-01   1.7750E-01   8.5439E-08  0.1716
   1.7750E-01   1.7850E-01   1.0320E-07  0.1625
   1.7850E-01   1.7950E-01   8.1124E-08  0.1827
   1.7950E-01   1.8050E-01   9.5667E-08  0.1660
   1.8050E-01   1.8150E-01   8.6935E-08  0.1810
   1.8150E-01   1.8250E-01   9.8698E-08  0.1764
   1.8250E-01   1.8350E-01   6.6502E-08  0.2011
   1.8350E-01   1.8450E-01   1.0740E-07  0.1496
   1.8450E-01   1.8550E-01   6.9136E-08  0.1945
   1.8550E-01   1.8650E-01   8.8085E-08  0.1674
   1.8650E-01   1.8750E-01   1.0098E-07  0.1748
   1.8750E-01   1.8850E-01   8.7923E-08  0.1623
   1.8850E-01   1.8950E-01   7.3435E-08  0.1839
   1.8950E-01   1.9050E-01   7.6219E-08  0.1804
   1.9050E-01   1.9150E-01   1.0191E-07  0.1707
   1.9150E-01   1.9250E-01   6.9159E-08  0.1900
   1.9250E-01   1.9350E-01   7.5569E-08  0.1699
   1.9350E-01   1.9450E-01   8.9635E-08  0.2075
   1.9450E-01   1.9550E-01   7.6071E-08  0.1732
   1.9550E-01   1.9650E-01   1.0092E-07  0.1609
   1.9650E-01   1.9750E-01   1.0186E-07  0.1676
   1.9750E-01   1.9850E-01   8.9477E-08  0.1713
   1.9850E-01   1.9950E-01   8.1477E-08  0.1872
   1.9950E-01   2.0050E-01   9.5485E-08  0.1656
   2.0050E-01   2.0750E-01   7.3395E-07  0.0598
   2.0750E-01   2.1250E-01   6.5035E-07  0.0646
   2.1250E-01   2.1750E-01   6.1032E-07  0.0655
   2.1750E-01   2.2250E-01   5.5299E-07  0.0698
   2.2250E-01   2.2750E-01   5.6363E-07  0.0697
   2.2750E-01   2.3250E-01   5.2551E-07  0.0718
   2.3250E-01   2.3750E-01   4.9659E-07  0.0706
   2.3750E-01   2.4250E-01   4.9653E-07  0.0765
   2.4250E-01   2.4750E-01   4.0733E-07  0.0789
   2.4750E-01   2.5250E-01   4.8063E-07  0.0773
   2.5250E-01   2.5750E-01   4.3223E-07  0.0830
   2.5750E-01   2.6250E-01   4.4340E-07  0.0790
   2.6250E-01   2.6750E-01   4.0232E-07  0.0810
   2.6750E-01   2.7250E-01   4.5084E-07  0.0834
   2.7250E-01   2.7750E-01   4.1353E-07  0.0804
   2.7750E-01   2.8250E-01   4.6439E-07  0.0818
   2.8250E-01   2.8750E-01   3.3104E-07  0.0917
   2.8750E-01   2.9250E-01   3.5137E-07  0.0898
   2.9250E-01   2.9750E-01   3.2881E-07  0.0932
   2.9750E-01   3.0250E-01   3.3717E-07  0.0922
   3.0250E-01   3.0750E-01   3.8009E-07  0.0818
   3.0750E-01   3.1250E-01   3.9086E-07  0.0876
   3.1250E-01   3.1750E-01   3.4216E-07  0.0969
   3.1750E-01   3.2250E-01   2.9930E-07  0.1032
   3.2250E-01   3.2750E-01   3.7310E-07  0.0923
   3.2750E-01   3.3250E-01   3.5001E-07  0.1007
   3.3250E-01   3.3750E-01   2.6034E-07  0.1027
   3.3750E-01   3.4250E-01   2.7162E-07  0.1014
   3.4250E-01   3.4750E-01   2.9411E-07  0.1033
   3.4750E-01   3.5250E-01   2.6822E-07  0.1079
   3.5250E-01   3.5750E-01   2.7925E-07  0.1071
   3.5750E-01   3.6250E-01   2.7283E-07  0.0997
   3.6250E-01   3.6750E-01   2.9271E-07  0.1008
   3.6750E-01   3.7250E-01   2.5136E-07  0.1082
   3.7250E-01   3.7750E-01   2.3083E-07  0.1098
   3.7750E-01   3.8250E-01   2.3802E-07  0.1172
   3.8250E-01   3.8750E-01   2.1653E-07  0.1106
   3.8750E-01   3.9250E-01   2.9087E-07  0.1036
   3.9250E-01   3.9750E-01   2.3909E-07  0.1115
   3.9750E-01   4.0250E-01   2.5169E-07  0.1104
   4.0250E-01   4.1500E-01   5.1334E-07  0.0772
   4.1500E-01   4.2500E-01   3.7996E-07  0.0907
   4.2500E-01   4.3500E-01   3.8766E-07  0.0864
   4.3500E-01   4.4500E-01   3.8192E-07  0.0858
   4.4500E-01   4.5500E-01   4.1535E-07  0.0872
   4.5500E-01   4.6500E-01   3.8230E-07  0.0890
   4.6500E-01   4.7500E-01   3.6090E-07  0.0892
   4.7500E-01   4.8500E-01   4.0066E-07  0.0881
   4.8500E-01   4.9500E-01   3.0146E-07  0.0959
   4.9500E-01   5.0500E-01   3.3411E-07  0.0913
