[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 11100 11200 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            13900 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   3.0250E-01   3.0750E-01   5.2383E-07  0.0797
   3.0750E-01   3.1250E-01   4.9613E-07  0.0797
   3.1250E-01   3.1750E-01   3.9569E-07  0.0862
   3.1750E-01   3.2250E-01   4.5156E-07  0.0815
   3.2250E-01   3.2750E-01   4.7502E-07  0.0858
   3.2750E-01   3.3250E-01   4.3524E-07  0.0831
   3.3250E-01   3.3750E-01   4.3878E-07  0.0850
   3.3750E-01   3.4250E-01   4.4704E-07  0.0822
   3.4250E-01   3.4750E-01   3.1453E-07  0.0994
   3.4750E-01   3.5250E-01   4.2613E-07  0.0868
   3.5250E-01   3.5750E-01   3.3347E-07  0.0979
   3.5750E-01   3.6250E-01   4.2117E-07  0.0888
   3.6250E-01   3.6750E-01   4.0872E-07  0.0914
   3.6750E-01   3.7250E-01   3.8963E-07  0.0901
   3.7250E-01   3.7750E-01   3.7970E-07  0.0928
   3.7750E-01   3.8250E-01   4.2060E-07  0.0867
   3.8250E-01   3.8750E-01   3.4484E-07  0.0957
   3.8750E-01   3.9250E-01   3.6481E-07  0.0913
   3.9250E-01   3.9750E-01   4.1731E-07  0.0916
   3.9750E-01   4.0250E-01   3.4509E-07  0.0954
   4.0250E-01   4.1500E-01   8.2527E-07  0.0636
   4.1500E-01   4.2500E-01   6.8474E-07  0.0688
   4.2500E-01   4.3500E-01   6.5002E-07  0.0707
   4.3500E-01   4.4500E-01   6.1229E-07  0.0717
   4.4500E-01   4.5500E-01   6.5108E-07  0.0693
   4.5500E-01   4.6500E-01   6.3983E-07  0.0716
   4.6500E-01   4.7500E-01   6.4795E-07  0.0722
   4.7500E-01   4.8500E-01   6.3932E-07  0.0715
   4.8500E-01   4.9500E-01   6.5649E-07  0.0708
   4.9500E-01   5.0500E-01   6.0169E-07  0.0765
   5.0500E-01   5.1500E-01   5.9778E-07  0.0733
   5.1500E-01   5.2500E-01   5.9744E-07  0.0745
   5.2500E-01   5.3500E-01   6.1515E-07  0.0726
   5.3500E-01   5.4500E-01   5.9811E-07  0.0747
   5.4500E-01   5.5500E-01   4.6151E-07  0.0814
   5.5500E-01   5.6500E-01   5.9074E-07  0.0735
   5.6500E-01   5.7500E-01   5.0290E-07  0.0777
   5.7500E-01   5.8500E-01   4.6039E-07  0.0837
   5.8500E-01   5.9500E-01   5.0865E-07  0.0788
   5.9500E-01   6.0500E-01   4.8007E-07  0.0829
   6.0500E-01   6.1500E-01   4.8439E-07  0.0798
   6.1500E-01   6.2500E-01   4.1986E-07  0.0819
   6.2500E-01   6.3500E-01   5.5256E-07  0.0750
   6.3500E-01   6.4500E-01   5.0946E-07  0.0770
   6.4500E-01   6.5500E-01   4.3609E-07  0.0852
   6.5500E-01   6.6500E-01   4.8996E-07  0.0815
   6.6500E-01   6.7500E-01   4.8162E-07  0.0799
   6.7500E-01   6.8500E-01   4.1044E-07  0.0864
   6.8500E-01   6.9500E-01   4.4102E-07  0.0849
   6.9500E-01   7.0500E-01   4.6991E-07  0.0818
   7.0500E-01   7.1500E-01   4.4564E-07  0.0834
   7.1500E-01   7.2500E-01   4.7986E-07  0.0822
   7.2500E-01   7.3500E-01   3.9985E-07  0.0864
   7.3500E-01   7.4500E-01   4.8447E-07  0.0804
   7.4500E-01   7.5500E-01   4.2358E-07  0.0855
   7.5500E-01   7.6500E-01   4.4651E-07  0.0841
   7.6500E-01   7.7500E-01   3.9059E-07  0.0907
   7.7500E-01   7.8500E-01   5.1755E-07  0.0787
   7.8500E-01   7.9500E-01   4.1872E-07  0.0858
   7.9500E-01   8.0500E-01   4.4762E-07  0.0836
   8.0500E-01   8.1500E-01   4.3057E-07  0.0848
   8.1500E-01   8.2500E-01   4.1140E-07  0.0869
   8.2500E-01   8.3500E-01   3.5604E-07  0.0907
   8.3500E-01   8.4500E-01   4.1057E-07  0.0861
   8.4500E-01   8.5500E-01   3.9111E-07  0.0893
   8.5500E-01   8.6500E-01   4.2500E-07  0.0860
   8.6500E-01   8.7500E-01   4.0929E-07  0.0881
   8.7500E-01   8.8500E-01   3.9045E-07  0.0857
   8.8500E-01   8.9500E-01   3.9105E-07  0.0898
   8.9500E-01   9.0500E-01   4.1846E-07  0.0873
   9.0500E-01   9.1500E-01   4.2909E-07  0.0868
   9.1500E-01   9.2500E-01   4.3199E-07  0.0863
   9.2500E-01   9.3500E-01   4.3828E-07  0.0843
   9.3500E-01   9.4500E-01   3.9788E-07  0.0905
   9.4500E-01   9.5500E-01   3.7964E-07  0.0899
   9.5500E-01   9.6500E-01   4.7315E-07  0.0807
   9.6500E-01   9.7500E-01   4.2067E-07  0.0862
   9.7500E-01   9.8500E-01   3.8078E-07  0.0892
   9.8500E-01   9.9500E-01   4.5807E-07  0.0816
   9.9500E-01   1.0050E+00   2.4796E-05  0.0112
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 1.0673E-04

'no. =  1,  reg  =   1400'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   7.9414E+01 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. =  2   reg =   1401

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   5.2141E-11  0.6151
   1.0500E-02   1.1500E-02   7.0855E-10  0.4560
   1.1500E-02   1.2500E-02   5.1172E-10  0.5086
   1.2500E-02   1.3500E-02   1.7781E-10  0.7749
   1.3500E-02   1.4500E-02   4.9742E-10  0.7429
   1.4500E-02   1.5500E-02   2.2620E-10  0.8299
   1.5500E-02   1.6500E-02   1.0862E-09  0.4704
   1.6500E-02   1.7500E-02   4.9028E-10  0.6275
   1.7500E-02   1.8500E-02   1.5523E-09  0.5726
   1.8500E-02   1.9500E-02   5.2238E-10  0.9923
   1.9500E-02   2.0500E-02   1.8667E-10  1.0000
   2.0500E-02   2.1500E-02   2.2971E-09  0.8851
   2.1500E-02   2.2500E-02   8.6267E-10  0.6662
   2.2500E-02   2.3500E-02   1.2220E-09  0.7900
   2.3500E-02   2.4500E-02   2.0284E-09  0.6226
   2.4500E-02   2.5500E-02   4.2354E-09  0.5527
   2.5500E-02   2.6500E-02   1.7108E-09  0.5792
   2.6500E-02   2.7500E-02   5.1673E-09  0.4182
   2.7500E-02   2.8500E-02   7.4589E-09  0.4576
   2.8500E-02   2.9500E-02   5.9038E-09  0.4735
   2.9500E-02   3.0500E-02   6.7013E-09  0.3601
   3.0500E-02   3.1500E-02   1.2242E-08  0.3113
   3.1500E-02   3.2500E-02   3.5343E-08  0.2199
   3.2500E-02   3.3500E-02   2.3076E-08  0.3098
   3.3500E-02   3.4500E-02   3.3142E-08  0.2565
   3.4500E-02   3.5500E-02   5.1118E-08  0.2125
   3.5500E-02   3.6500E-02   5.0151E-08  0.2069
   3.6500E-02   3.7500E-02   6.6016E-08  0.1570
   3.7500E-02   3.8500E-02   6.7753E-08  0.1700
   3.8500E-02   3.9500E-02   1.0745E-07  0.1429
   3.9500E-02   4.0500E-02   8.6886E-08  0.1444
   4.0500E-02   4.1500E-02   1.1990E-07  0.1322
   4.1500E-02   4.2500E-02   1.0993E-07  0.1392
   4.2500E-02   4.3500E-02   1.4860E-07  0.1207
   4.3500E-02   4.4500E-02   1.0549E-07  0.1381
   4.4500E-02   4.5500E-02   1.5639E-07  0.1180
   4.5500E-02   4.6500E-02   1.6073E-07  0.1184
   4.6500E-02   4.7500E-02   1.6670E-07  0.1120
   4.7500E-02   4.8500E-02   2.3785E-07  0.0978
   4.8500E-02   4.9500E-02   2.4977E-07  0.0972
   4.9500E-02   5.0500E-02   2.7026E-07  0.0927
   5.0500E-02   5.1500E-02   2.0260E-07  0.1031
   5.1500E-02   5.2500E-02   2.8415E-07  0.0963
   5.2500E-02   5.3500E-02   2.2825E-07  0.0975
   5.3500E-02   5.4500E-02   2.7691E-07  0.0911
   5.4500E-02   5.5500E-02   3.0202E-07  0.0912
   5.5500E-02   5.6500E-02   2.5964E-07  0.0947
   5.6500E-02   5.7500E-02   3.1842E-07  0.0867
   5.7500E-02   5.8500E-02   3.3954E-07  0.0864
   5.8500E-02   5.9500E-02   3.1788E-07  0.0945
   5.9500E-02   6.0500E-02   3.2561E-07  0.0889
   6.0500E-02   6.1500E-02   3.2291E-07  0.0838
   6.1500E-02   6.2500E-02   3.5174E-07  0.0838
   6.2500E-02   6.3500E-02   3.4242E-07  0.0849
   6.3500E-02   6.4500E-02   2.9353E-07  0.0918
   6.4500E-02   6.5500E-02   3.0602E-07  0.0867
   6.5500E-02   6.6500E-02   3.5280E-07  0.0830
   6.6500E-02   6.7500E-02   3.3736E-07  0.0862
   6.7500E-02   6.8500E-02   3.2475E-07  0.0877
   6.8500E-02   6.9500E-02   3.4304E-07  0.0843
   6.9500E-02   7.0500E-02   3.7317E-07  0.0824
   7.0500E-02   7.1500E-02   3.6715E-07  0.0884
   7.1500E-02   7.2500E-02   3.9577E-07  0.0794
   7.2500E-02   7.3500E-02   3.4133E-07  0.0853
   7.3500E-02   7.4500E-02   3.7808E-07  0.0843
   7.4500E-02   7.5500E-02   3.9411E-07  0.0828
   7.5500E-02   7.6500E-02   4.5588E-07  0.0758
   7.6500E-02   7.7500E-02   4.0917E-07  0.0846
   7.7500E-02   7.8500E-02   3.9660E-07  0.0784
   7.8500E-02   7.9500E-02   4.7267E-07  0.0738
   7.9500E-02   8.0500E-02   4.5247E-07  0.0796
   8.0500E-02   8.1500E-02   4.0304E-07  0.0804
   8.1500E-02   8.2500E-02   3.6689E-07  0.0825
   8.2500E-02   8.3500E-02   4.5218E-07  0.0767
   8.3500E-02   8.4500E-02   3.6720E-07  0.0841
   8.4500E-02   8.5500E-02   3.9150E-07  0.0770
   8.5500E-02   8.6500E-02   3.5687E-07  0.0818
   8.6500E-02   8.7500E-02   4.1530E-07  0.0786
   8.7500E-02   8.8500E-02   3.7013E-07  0.0797
   8.8500E-02   8.9500E-02   4.1753E-07  0.0797
   8.9500E-02   9.0500E-02   4.0902E-07  0.0791
   9.0500E-02   9.1500E-02   3.9632E-07  0.0827
   9.1500E-02   9.2500E-02   3.9345E-07  0.0789
   9.2500E-02   9.3500E-02   4.3202E-07  0.0804
   9.3500E-02   9.4500E-02   3.5137E-07  0.0848
   9.4500E-02   9.5500E-02   3.3080E-07  0.0854
   9.5500E-02   9.6500E-02   4.3186E-07  0.0772
   9.6500E-02   9.7500E-02   4.1981E-07  0.0790
   9.7500E-02   9.8500E-02   4.4722E-07  0.0795
   9.8500E-02   9.9500E-02   4.3108E-07  0.0799
   9.9500E-02   1.0050E-01   4.5137E-07  0.0764
   1.0050E-01   1.0150E-01   4.3699E-07  0.0782
   1.0150E-01   1.0250E-01   4.6137E-07  0.0798
   1.0250E-01   1.0350E-01   4.2471E-07  0.0770
   1.0350E-01   1.0450E-01   4.0184E-07  0.0799
   1.0450E-01   1.0550E-01   3.9560E-07  0.0814
   1.0550E-01   1.0650E-01   4.4021E-07  0.0784
   1.0650E-01   1.0750E-01   3.7337E-07  0.0853
   1.0750E-01   1.0850E-01   3.8709E-07  0.0852
   1.0850E-01   1.0950E-01   3.9953E-07  0.0805
   1.0950E-01   1.1050E-01   3.3877E-07  0.0893
   1.1050E-01   1.1150E-01   4.0334E-07  0.0845
   1.1150E-01   1.1250E-01   3.7604E-07  0.0875
   1.1250E-01   1.1350E-01   3.7472E-07  0.0863
   1.1350E-01   1.1450E-01   3.9577E-07  0.0833
   1.1450E-01   1.1550E-01   4.0553E-07  0.0863
   1.1550E-01   1.1650E-01   4.0141E-07  0.0835
   1.1650E-01   1.1750E-01   4.2409E-07  0.0793
   1.1750E-01   1.1850E-01   4.2929E-07  0.0789
   1.1850E-01   1.1950E-01   4.0630E-07  0.0847
   1.1950E-01   1.2050E-01   4.2345E-07  0.0814
   1.2050E-01   1.2150E-01   3.9307E-07  0.0837
   1.2150E-01   1.2250E-01   4.1890E-07  0.0836
   1.2250E-01   1.2350E-01   3.6601E-07  0.0855
   1.2350E-01   1.2450E-01   4.2372E-07  0.0814
   1.2450E-01   1.2550E-01   3.4625E-07  0.0903
   1.2550E-01   1.2650E-01   3.7255E-07  0.0817
   1.2650E-01   1.2750E-01   3.0420E-07  0.0909
   1.2750E-01   1.2850E-01   3.7453E-07  0.0829
   1.2850E-01   1.2950E-01   4.0301E-07  0.0856
   1.2950E-01   1.3050E-01   3.8706E-07  0.0863
   1.3050E-01   1.3150E-01   3.1502E-07  0.0927
   1.3150E-01   1.3250E-01   3.8905E-07  0.0810
   1.3250E-01   1.3350E-01   3.2728E-07  0.0892
   1.3350E-01   1.3450E-01   3.6490E-07  0.0870
   1.3450E-01   1.3550E-01   2.9029E-07  0.0943
   1.3550E-01   1.3650E-01   3.7221E-07  0.0846
   1.3650E-01   1.3750E-01   3.4588E-07  0.0848
   1.3750E-01   1.3850E-01   3.5100E-07  0.0868
   1.3850E-01   1.3950E-01   3.2056E-07  0.0911
   1.3950E-01   1.4050E-01   3.5921E-07  0.0902
   1.4050E-01   1.4150E-01   3.4574E-07  0.0882
   1.4150E-01   1.4250E-01   3.7731E-07  0.0860
   1.4250E-01   1.4350E-01   3.7005E-07  0.0842
   1.4350E-01   1.4450E-01   3.3285E-07  0.0903
   1.4450E-01   1.4550E-01   3.0674E-07  0.0967
   1.4550E-01   1.4650E-01   2.5924E-07  0.0983
   1.4650E-01   1.4750E-01   3.3999E-07  0.0899
   1.4750E-01   1.4850E-01   3.1034E-07  0.0903
   1.4850E-01   1.4950E-01   3.0738E-07  0.0948
   1.4950E-01   1.5050E-01   3.0257E-07  0.0920
   1.5050E-01   1.5150E-01   3.5312E-07  0.0864
   1.5150E-01   1.5250E-01   3.2887E-07  0.0895
   1.5250E-01   1.5350E-01   3.3055E-07  0.0888
   1.5350E-01   1.5450E-01   3.2903E-07  0.0905
   1.5450E-01   1.5550E-01   3.7991E-07  0.0847
   1.5550E-01   1.5650E-01   3.1962E-07  0.1015
   1.5650E-01   1.5750E-01   3.1561E-07  0.0952
   1.5750E-01   1.5850E-01   2.7500E-07  0.0960
   1.5850E-01   1.5950E-01   2.8177E-07  0.0960
   1.5950E-01   1.6050E-01   3.2856E-07  0.0930
   1.6050E-01   1.6150E-01   2.8326E-07  0.1023
   1.6150E-01   1.6250E-01   3.0103E-07  0.0956
   1.6250E-01   1.6350E-01   2.8439E-07  0.0952
   1.6350E-01   1.6450E-01   3.0797E-07  0.0963
   1.6450E-01   1.6550E-01   2.7160E-07  0.0967
   1.6550E-01   1.6650E-01   2.2529E-07  0.1051
   1.6650E-01   1.6750E-01   2.8087E-07  0.0973
   1.6750E-01   1.6850E-01   2.9338E-07  0.0970
   1.6850E-01   1.6950E-01   3.2193E-07  0.0998
   1.6950E-01   1.7050E-01   2.8262E-07  0.0969
   1.7050E-01   1.7150E-01   3.1401E-07  0.0971
   1.7150E-01   1.7250E-01   2.6962E-07  0.0963
   1.7250E-01   1.7350E-01   2.7793E-07  0.0990
   1.7350E-01   1.7450E-01   2.8054E-07  0.0961
   1.7450E-01   1.7550E-01   2.7946E-07  0.0959
   1.7550E-01   1.7650E-01   2.9476E-07  0.0969
   1.7650E-01   1.7750E-01   3.2640E-07  0.0932
   1.7750E-01   1.7850E-01   2.8258E-07  0.1018
   1.7850E-01   1.7950E-01   2.6035E-07  0.1028
   1.7950E-01   1.8050E-01   2.8199E-07  0.0952
   1.8050E-01   1.8150E-01   2.5863E-07  0.0992
   1.8150E-01   1.8250E-01   2.6417E-07  0.1023
   1.8250E-01   1.8350E-01   2.5646E-07  0.0986
   1.8350E-01   1.8450E-01   2.5940E-07  0.1000
   1.8450E-01   1.8550E-01   3.2954E-07  0.1013
   1.8550E-01   1.8650E-01   2.4902E-07  0.1079
   1.8650E-01   1.8750E-01   2.5380E-07  0.1035
   1.8750E-01   1.8850E-01   2.6150E-07  0.1082
   1.8850E-01   1.8950E-01   2.8591E-07  0.0990
   1.8950E-01   1.9050E-01   2.7150E-07  0.1014
   1.9050E-01   1.9150E-01   2.8253E-07  0.1020
   1.9150E-01   1.9250E-01   3.0318E-07  0.0955
   1.9250E-01   1.9350E-01   2.8175E-07  0.0989
   1.9350E-01   1.9450E-01   2.3584E-07  0.1032
   1.9450E-01   1.9550E-01   2.6302E-07  0.1024
   1.9550E-01   1.9650E-01   2.5072E-07  0.1091
   1.9650E-01   1.9750E-01   2.5777E-07  0.1046
   1.9750E-01   1.9850E-01   2.4084E-07  0.1030
   1.9850E-01   1.9950E-01   2.7992E-07  0.1031
   1.9950E-01   2.0050E-01   2.3110E-07  0.1052
   2.0050E-01   2.0750E-01   2.0241E-06  0.0367
   2.0750E-01   2.1250E-01   1.6340E-06  0.0405
   2.1250E-01   2.1750E-01   1.3956E-06  0.0434
   2.1750E-01   2.2250E-01   1.3701E-06  0.0445
   2.2250E-01   2.2750E-01   1.3387E-06  0.0454
   2.2750E-01   2.3250E-01   1.1496E-06  0.0481
   2.3250E-01   2.3750E-01   1.2232E-06  0.0488
   2.3750E-01   2.4250E-01   1.1794E-06  0.0474
   2.4250E-01   2.4750E-01   1.0068E-06  0.0509
   2.4750E-01   2.5250E-01   1.1231E-06  0.0502
   2.5250E-01   2.5750E-01   1.0201E-06  0.0532
   2.5750E-01   2.6250E-01   1.0651E-06  0.0511
   2.6250E-01   2.6750E-01   1.0057E-06  0.0534
   2.6750E-01   2.7250E-01   1.0282E-06  0.0572
   2.7250E-01   2.7750E-01   9.8274E-07  0.0531
   2.7750E-01   2.8250E-01   9.6592E-07  0.0528
   2.8250E-01   2.8750E-01   9.5366E-07  0.0553
   2.8750E-01   2.9250E-01   8.8934E-07  0.0554
   2.9250E-01   2.9750E-01   9.3257E-07  0.0556
   2.9750E-01   3.0250E-01   7.8779E-07  0.0594
   3.0250E-01   3.0750E-01   7.4647E-07  0.0618
   3.0750E-01   3.1250E-01   8.8847E-07  0.0576
   3.1250E-01   3.1750E-01   7.9572E-07  0.0631
   3.1750E-01   3.2250E-01   7.3849E-07  0.0618
   3.2250E-01   3.2750E-01   7.6582E-07  0.0602
   3.2750E-01   3.3250E-01   7.9274E-07  0.0627
   3.3250E-01   3.3750E-01   8.3682E-07  0.0580
   3.3750E-01   3.4250E-01   6.9204E-07  0.0645
   3.4250E-01   3.4750E-01   7.5166E-07  0.0616
   3.4750E-01   3.5250E-01   8.1789E-07  0.0628
   3.5250E-01   3.5750E-01   7.4164E-07  0.0623
   3.5750E-01   3.6250E-01   6.7005E-07  0.0676
   3.6250E-01   3.6750E-01   6.7140E-07  0.0669
   3.6750E-01   3.7250E-01   7.0530E-07  0.0668
   3.7250E-01   3.7750E-01   6.6024E-07  0.0659
   3.7750E-01   3.8250E-01   5.6679E-07  0.0685
   3.8250E-01   3.8750E-01   5.6899E-07  0.0712
   3.8750E-01   3.9250E-01   6.2115E-07  0.0681
   3.9250E-01   3.9750E-01   7.3193E-07  0.0662
   3.9750E-01   4.0250E-01   5.2926E-07  0.0741
   4.0250E-01   4.1500E-01   1.5118E-06  0.0456
   4.1500E-01   4.2500E-01   1.1133E-06  0.0506
   4.2500E-01   4.3500E-01   1.1485E-06  0.0526
   4.3500E-01   4.4500E-01   1.0095E-06  0.0534
   4.4500E-01   4.5500E-01   1.0269E-06  0.0549
   4.5500E-01   4.6500E-01   1.0065E-06  0.0543
   4.6500E-01   4.7500E-01   9.6158E-07  0.0569
   4.7500E-01   4.8500E-01   9.1347E-07  0.0561
   4.8500E-01   4.9500E-01   9.5868E-07  0.0550
   4.9500E-01   5.0500E-01   9.8060E-07  0.0563
